Brand,MPN,Price,UPC,URL,dealEndTime,itemId,sellerFeedback 
Acer,NX.SHEAA.006;C720-2103,220.86,887899398186,http://www.ebay.com/itm/Acer-NX-SHEAA-006-C720-2103-Chromebook-C7-C720-2103-11-6-inch-Intel-Celeron-2-/282011704552,2016-05-20T15:09:21.000Z,282011704552,99.2
HP,N1C10UA#ABA,220.86,,http://www.ebay.com/itm/HP-Chromebook-11-2200-11-2210nr-11-6-Chromebook-Intel-Celeron-N2840-Dual-core-/151992548740,2016-05-23T02:50:57.000Z,151992548740,99.2
Acer,NX.MQNAA.003,220.95,,http://www.ebay.com/itm/Acer-Chromebook-11-6-Inch-CB3-111-C670-Intel-Celeron-2GB-16GB-SSD-White-/291655343159,2016-06-06T05:27:20.000Z,291655343159,98.9
Lenovo,Lenovo Thinkpad x130e,220.96,788679078840,http://www.ebay.com/itm/Lenovo-Thinkpad-X130e-11-6-Inch-Laptop-AMD-Dual-Core-1-3GHz-Processor-4GB-RA-/291655343207,2016-06-06T05:27:39.000Z,291655343207,98.9
ASUS,VIVOPC-VM40B-04,220.99,,http://www.ebay.com/itm/Asus-Vivopc-Mini-Desktop-PC-Intel-Celeron-1007U-4GB-DDR3-500-GB-7200-RPM-HDD-/301897951389,2016-05-13T20:53:34.000Z,301897951389,100.0
ASUS,C201PA-DS01,221.69,889349057841,http://www.ebay.com/itm/ASUS-Chromebook-C201PA-DS01-11-6-inch-1-8GHz-2GB-DDR3-16GB-SSD-TPM-Chrome-N-/281718448340,2016-06-04T11:23:27.000Z,281718448340,100.0
Asus,C201PA-DS02,221.76,889349057858,http://www.ebay.com/itm/4GB-RAM-ASUS-C201-11-6-Inch-Chromebook-Rockchip-4-GB-16GB-SSD-Navy-Blue-/331689572760,2016-05-20T20:10:58.000Z,331689572760,97.8
Asus,C201PA-DS02,221.78,889349057858,http://www.ebay.com/itm/Asus-Chromebook-C201PA-DS02-11-6-Chromebook-Rockchip-Cortex-A17-RK3288-C-Quad-/331621647677,2016-05-31T15:35:07.000Z,331621647677,99.6
Asus,T100TA-RH11T,221.84,638267987750,http://www.ebay.com/itm/Asus-Transformer-Book-10-1-inch-32GB-Detachable-2-in-1-Touch-Laptop-Tablet-T1-/322091388537,2016-05-30T07:59:03.000Z,322091388537,99.3
ACER,NX.GC1AA.001,221.9,888863528134,http://www.ebay.com/itm/ACER-NX-GC1AA-001-AMERICA-CORP-11-6-N2840-2GB-16GB-Chrome-/252276424622,2016-06-03T00:58:55.000Z,252276424622,99.2
HP,N5X88UA#ABL,221.94,889894365675,http://www.ebay.com/itm/HP-Stream-11-r010ca-Cloudbook-Intel-Celeron-N3050-1-6GHz-2GB-32GB-SSD-WebCam-11-/322083111511,2016-05-21T21:43:19.000Z,322083111511,99.3
ASUS,90N-S4OA125G0414SQ0UAS,221.99,,http://www.ebay.com/itm/ASUS-X401-EBL4-14-Laptop-1-4GHz-4GB-320GB-Windows-/121953062086,2016-05-11T19:17:13.000Z,121953062086,100.0
Acer,CB3111C670,221.99,,http://www.ebay.com/itm/Chromebook-Fast-Start-up-Long-Battery-11-6-screen-2GB-White-Case-Celeron-2-16-/172165664221,2016-05-12T18:23:11.000Z,172165664221,100.0
Lenovo Americas,80MG0000US,221.99,889233676622,http://www.ebay.com/itm/Lenovo-Notebook-80MG0000US-IdeaPad-N21-11-6inch-Celeron-N2840-2GB-16GB-/161921768818,2016-05-16T09:14:30.000Z,161921768818,99.1
Asus,C300MADH02,221.99,886227904297,http://www.ebay.com/itm/Asus-13-3-Chromebook-Intel-Celeron-4GB-Memory-16GB-eMMC-Flash-Memory-Black-/322091190132,2016-05-30T02:48:16.000Z,322091190132,97.8
,,222.19,887899398186,http://www.ebay.com/itm/Acer-Chromebook-C7-C720-2103-11-6-inch-Intel-Celeron-2955U-1-4GHz-2GB-DDR3L-16-/281780200703,2016-05-18T23:00:25.000Z,281780200703,100.0
Hewlett Packard,N5x86UA#ABA,222.26,889894347619,http://www.ebay.com/itm/HP-Stream-11-6-Notebook-Intel-Celeron-2GB-RAM-32GB-SSD-Win10-/301761873717,2016-06-04T05:16:08.000Z,301761873717,98.8
Dell,E6410,222.39,,http://www.ebay.com/itm/Dell-Latitude-E6410-14-1-Laptops-i5-2-4GHz-4GB-250GB-Windows-7-E6410-/401109245629,2016-05-21T20:11:56.000Z,401109245629,98.7
HP,N5X86UA#ABA,222.4,889894347619,http://www.ebay.com/itm/HP-N5X86UA-ABA-Stream-11-r000-11-r010nr-11-6-Notebook-Intel-Celeron-/391435625998,2016-05-17T05:20:08.000Z,391435625998,99.1
HP,N1C10UA#ABA,222.48,725184047374,http://www.ebay.com/itm/HP-n1c10ua-aba-Chromebook-11-2210nr-11-6-Chromebook-Intel-Celeron-/391450507971,2016-06-05T19:07:51.000Z,391450507971,99.1
Acer America,NXSHFAA003,222.51,0888863343775,http://www.ebay.com/itm/Acer-Aspire-One-Cloudbook-11-6-Notebook-Intel-Celeron-N3050-Windows-10-Home-/201496959696,2016-06-03T10:59:31.000Z,201496959696,99.1
HP,K4K27UT,222.59,888793811160,http://www.ebay.com/itm/HP-15-6-Notebook-4-GB-Memory-500-GB-Hard-Drive-Silver-/401068706786,2016-06-08T04:58:06.000Z,401068706786,98.7
Hisense,8 88143 00094 7,222.6,8 88143 00094 7,http://www.ebay.com/itm/Hisense-Chromebook-11-6-Quad-Core-Processor-/222087821826,2016-05-15T15:40:57.000Z,222087821826,100.0
HP,N5X87UA#ABA,222.86,889894347626,http://www.ebay.com/itm/HP-N5X87UA-ABA-Stream-11-r020nr-11-6-Intel-Celeron-N3050-1-60GHz-2GB-/282006725263,2016-05-16T05:16:47.000Z,282006725263,99.1
ASUS,X205TA-HATM0103,222.95,Does not apply,http://www.ebay.com/itm/ASUS-X205TA-HATM0103-HATM0103F-11-6-Notebook-2GB-32GB-NEW-/221912326362,2016-05-10T02:43:21.000Z,221912326362,100.0
HP,13-C002DX,219.97,Does not apply,http://www.ebay.com/itm/HP-Stream-13-3-Touchscreen-Intel-Processor-2GB-RAM-32GB-HDD-Win-8-Ultralight-/201499049960,2016-06-06T00:02:59.000Z,201499049960,98.8
Asus,C201PA-DS02,223.95,889349057858,http://www.ebay.com/itm/ASUS-C201-11-6-Inch-Chromebook-Rockchip-4-GB-16GB-SSD-Navy-Blue-NEW-/111875275639,2016-05-14T00:31:46.000Z,111875275639,100.0
Asus,C201PA-DS02,223.95,889349057858,http://www.ebay.com/itm/ASUS-C201-11-6-Inch-Chromebook-Rockchip-4-GB-16GB-SSD-Navy-Blue-/322086160235,2016-05-24T23:11:50.000Z,322086160235,100.0
Samsung,Does Not Apply,197.76,,http://www.ebay.com/itm/New-ASUS-C300MA-Chromebook-13-WiFi-16GB-32GB-SSD-2-4GB-RAM-1Yr-WARRANTY-/171702954500,2016-05-24T21:57:21.000Z,171702954500,97.7
HP,14-ak013dx,223.99,889894442215,http://www.ebay.com/itm/Open-Box-HP-14-Chromebook-Intel-Celeron-2GB-Mem-16GB-eMMC-Flash-Mem-Turbo-/201575216431,2016-06-01T16:28:55.000Z,201575216431,97.8
ASUS,C100PA-RBRKT03,223.99,889349070185,http://www.ebay.com/itm/Open-Box-Asus-Flip-2-in-1-10-1-Touch-Screen-Chromebook-Rockchip-2GB-Mem-16G-/322094561616,2016-06-01T17:18:56.000Z,322094561616,97.8
Lenovo,20DAS02F00,224.0,Does not apply,http://www.ebay.com/itm/Lenovo-ThinkPad-11e-20DAS02F00-4GB-320GB-1366-x-768-Touchscreen-/162054066442,2016-05-29T16:39:53.000Z,162054066442,99.7
Asus,90NL0912-M00290,224.67,889349057858,http://www.ebay.com/itm/Asus-Chromebook-C201PA-DS02-11-6-Chromebook-Rockchip-Cortex-A17-RK3288-Quad-c-/331664690202,2016-05-22T15:41:18.000Z,331664690202,99.6
HP,K3Y87UA,224.87,,http://www.ebay.com/itm/HP-Stream-11-6-Inch-Laptop-Intel-Celeron-2-GB-32-GB-SSD-Orchid-Magenta-/121977193922,2016-06-04T04:48:17.000Z,121977193922,99.0
,,224.95,,http://www.ebay.com/itm/Acer-Aspire-ES1-111M-C40S-CeleronA-DUEL-CORE-NEW-HOME-WORK-LEISURE-/191587878156,2016-05-19T13:05:47.000Z,191587878156,97.0
HP,J9M84UA#ABA,224.95,888793711927,http://www.ebay.com/itm/HP-14-Chromebook-NVIDIA-Tegra-K1-2GB-16GB-14-x010nr-JBM84UA-BRAND-NEW-/131643322309,2016-05-30T18:18:36.000Z,131643322309,100.0
Acer,NX.G10AA.003,224.95,888863220373,http://www.ebay.com/itm/Acer-R3-131T-C28S-Intel-Celeron-2-16GHz-32GB-SSD-11-6-x360-Flip-TouchScreen-W8-/262279372615,2016-06-06T01:00:52.000Z,262279372615,98.4
Dell,I3452-1000BLK,209.99,884116216353,http://www.ebay.com/itm/Dell-Inspiron-I3452-1000BLK-14-Touch-Screen-Laptop-Intel-Celeron-2GB-RAM-32GB-F-/262398799185,2016-05-21T15:10:08.000Z,262398799185,0.0
Acer,NX.MPRAA.001,224.98,,http://www.ebay.com/itm/Acer-Chromebook-13-CB5-311-T7NN-13-3-16GB-NVIDIA-Tegra-K1-2-1GHz-2GB-/222103486677,2016-05-30T23:45:21.000Z,222103486677,99.4
Hewlett Packard,P3U34UA#ABA,224.99,889894330628,http://www.ebay.com/itm/Hewlett-Packard-Stream-13-c100-13-c120nr-13-3-Processor-Notebook-/331705867254,2016-05-09T22:45:08.000Z,331705867254,98.7
Dell,CN0625M8762065AP024O,224.99,884116204398,http://www.ebay.com/itm/NEW-Dell-14-Inspiron-i3452-600BLK-2GB-32GB-eMMC-Win10-Office-365-HDMI-Intel-BT-/182092068945,2016-05-13T20:10:01.000Z,182092068945,99.2
ASUS,X205TA-DH01,224.99,886227924875,http://www.ebay.com/itm/New-ASUS-X205TA-DH01-Intel-Quad-Core-11-6-W8-UltraPortable-Blue-Signature-Edit-/172166757064,2016-05-13T20:10:13.000Z,172166757064,99.2
ASUS,X553SA-BHCLN10,224.99,889349194133,http://www.ebay.com/itm/New-15-6-Asus-X553SA-Laptop-Intel-Dual-Core-N3050-4G-500G-DVD-HDMI-Webcam-/152019170734,2016-05-16T18:08:30.000Z,152019170734,98.5
Asus,T100CHI-B1-BK,224.99,886227941315,http://www.ebay.com/itm/ASUS-Transformer-Book-T100CHI-B1-BK-2GB-32GB-SSD-2-in-1-Tablet-Laptop-/291741414807,2016-05-18T18:20:44.000Z,291741414807,100.0
ASUS,X553SA-BHCLN10,224.99,Does not apply,http://www.ebay.com/itm/New-15-6-Asus-X553SA-BHCLN10-Laptop-Intel-Dual-Core-N3050-4G-500G-DVD-HDMI-/172149862382,2016-05-27T18:00:19.000Z,172149862382,98.5
ASUS,X553SA-BHCLN10,224.99,,http://www.ebay.com/itm/Asus-X553SA-BHCLN10-15-6-Laptop-Intel-Celeron-4GB-Memory-500GB-HDD-/221958026737,2016-05-31T04:15:22.000Z,221958026737,99.1
Asus,X540SA-SCL0205N,224.99,889349264508,http://www.ebay.com/itm/Open-Box-Asus-15-6-Laptop-Intel-Celeron-4GB-Memory-500GB-HDD-Chocolate-Black-/191862036825,2016-06-01T16:38:40.000Z,191862036825,97.8
Dell,I3452-1000BLK,224.99,884116216353,http://www.ebay.com/itm/Open-Box-Dell-Inspiron-14-Touch-Screen-Laptop-Intel-Celeron-2GB-Mem-32GB-eM-/322094529552,2016-06-01T16:43:51.000Z,322094529552,97.8
,,225.0,,http://www.ebay.com/itm/MAXIMUS-11-6-Laptop-PC-w-Intel-Atom-Quad-Core-Processor-2GB-Memory-Touchscreen-/331827477257,2016-05-09T22:47:48.000Z,331827477257,80.0
Dell,,225.0,,http://www.ebay.com/itm/Dell-Inspiron-i3452-3400BLK-14-inch-Laptop-/162057881475,2016-05-12T21:42:51.000Z,162057881475,100.0
Acer,,225.0,,http://www.ebay.com/itm/Brand-New-Acer-Chromebook-11-6-inch-HD-Intel-Celeron-2GB-RAM-16GB-White-/252353974687,2016-05-13T06:47:37.000Z,252353974687,0.0
ASUS,,225.0,,http://www.ebay.com/itm/ASUS-X53E-RS51-Notebook-/111990901368,2016-05-13T16:59:49.000Z,111990901368,100.0
Toshiba,PLM02U-007008,225.0,,http://www.ebay.com/itm/Brand-New-Sealed-Toshiba-CB35-B3330-13-3-Chromebook-2-Intel-Celeron-2GB-16GB-SSD-/152081854159,2016-05-14T01:37:34.000Z,152081854159,100.0
,,225.0,,http://www.ebay.com/itm/Dell-Inspiron-14-Touch-Screen-Laptop-Intel-Celeron-2GB-Mem-32GB-eMMC-Flash-Mem-/141963759160,2016-05-18T17:03:24.000Z,141963759160,100.0
Asus,C200MA-DS02,225.0,889349243640,http://www.ebay.com/itm/ASUS-C200MA-Chromebook-11-6-Inch-Intel-Dual-Core-4GB-RAM-16G-EMMC-TPM-Blac-/121847851465,2016-05-22T06:17:14.000Z,121847851465,98.8
Lenovo,20D90020US,225.0,889800882951,http://www.ebay.com/itm/Lenovo-11-6-ThinkPad-Ultraportable-Intel-N2940-128GB-SSD-4GB-RAM-Windows-10-/252372677260,2016-05-29T22:29:52.000Z,252372677260,100.0
ASUS,Does Not Apply,225.0,Does not apply,http://www.ebay.com/itm/Asus-Chromebook-Silver-Notebook-PC-C100P-/162059204713,2016-06-03T08:21:14.000Z,162059204713,99.4
HP,K3Q45UA#ABL,225.0,888793756119,http://www.ebay.com/itm/HP-Pavilion-x2-10-k010ca-2-GB-32-GB-10-1-Intel-Atom-Z3736F-NEW-SEALED-/301795428283,2016-06-07T14:19:20.000Z,301795428283,100.0
Asus,E200HA-US01-BL,225.09,Does Not Apply,http://www.ebay.com/itm/Asus-E200HA-US01-BL-Atom-Z8300-2G-32GB-11-6in-Window-10-Blue-Laptop-/401108180752,2016-05-19T18:54:58.000Z,401108180752,99.1
Acer,Does not apply,225.13,888863408634,http://www.ebay.com/itm/Acer-Chromebook-CB3-131-C3SZ-11-6-Inch-Laptop-Intel-Celeron-N2840-Dual-Core-Pro-/291754797974,2016-06-02T17:05:45.000Z,291754797974,100.0
Acer,CB3-111-C670,225.51,887899706240,http://www.ebay.com/itm/Acer-Chromebook-11-6-Inch-CB3-111-C670-Intel-Celeron-2GB-16GB-SSD-White-/131559727935,2016-05-13T23:21:59.000Z,131559727935,98.8
Visual Land,ME10W16GBBLK,225.51,828063340129,http://www.ebay.com/itm/10IN-16GB-WINDOWS-8-1-TAB-INTE-/291554470600,2016-05-29T08:35:40.000Z,291554470600,98.8
Samsung,XE500C13-K01US,225.95,887276124025,http://www.ebay.com/itm/Samsung-Chromebook-3-XE500C13-K01US-2-GB-RAM-11-6-Laptop-/322085307521,2016-05-24T02:12:59.000Z,322085307521,100.0
Samsung IT,XE500C13-K01US,211.98,887276124025,http://www.ebay.com/itm/NEW-Samsung-XE500C13-K01US-Chromebook-3-N3050-11-6-in-2GB-HD-Graphics-Chrome-OS-/152063435554,2016-05-22T01:18:46.000Z,152063435554,99.0
Samsung IT,XE500C13-K01US,225.98,887276124025,http://www.ebay.com/itm/NEW-Chromebook-3-N3050-11-6-in-2GB-HD-Graphics-Chrome-OS-11-6-16GB-Samsung-/401109334565,2016-05-22T01:09:08.000Z,401109334565,99.1
Dell,3452,225.98,Does not apply,http://www.ebay.com/itm/NEW-Dell-Inspiron-3000-3452-14-Touch-Screen-dual-core-N3050-WIN10-WIFI-CAM-32GB-/111978815439,2016-05-25T09:48:08.000Z,111978815439,100.0
,,225.99,,http://www.ebay.com/itm/MAXIMUS-11-6-Laptop-PC-Quad-Core-Processor-2GB-Memory-touchscreen-windows-10-/131807492183,2016-05-16T01:04:55.000Z,131807492183,100.0
Dell,D620166,225.99,,http://www.ebay.com/itm/Dell-Latitude-D620-1-66-Laptop-Wireless-Computer-/401112550005,2016-05-28T03:42:25.000Z,401112550005,98.7
Asus,C200MA-DS02,226.02,889349243640,http://www.ebay.com/itm/Asus-C200MA-DS02-TRAIL-M-N2840-2-16GHz-4GB-RAM-16GB-SSD-11-6IN-HD-WL-/391433579148,2016-05-14T05:13:18.000Z,391433579148,99.1
Aspire,Cloudbook 16G,226.41,086323877949,http://www.ebay.com/itm/2016-Newest-Acer-Aspire-One-11-6-inch-Cloudbook-Intel-Celeron-N3050-2GB-memor-/262344778120,2016-05-19T20:30:14.000Z,262344778120,85.7
Acer,ES1-111M-C40S,226.45,887899789755,http://www.ebay.com/itm/New-Acer-Aspire-E-11-ES1-111M-C40S-11-6-Inch-Laptop-Diamond-Black-1Yr-WARRANTY-/171742147003,2016-05-27T05:16:49.000Z,171742147003,97.7
HP,T3L13UT#ABA,226.47,889894515087,http://www.ebay.com/itm/HP-Stream-11-Pro-G2-T3L13UT-ABA-Intel-Celeron-N3050-1-6GHz-2GB-32GB-11-6in-W10-/351711280250,2016-05-18T19:25:41.000Z,351711280250,99.4
ASUS,,226.71,782335003276,http://www.ebay.com/itm/ASUS-Transformer-Book-T100-10-1-Inch-Detachable-2-in-1-Touch-Laptop-Dock-/301654074983,2016-05-30T05:16:26.000Z,301654074983,98.8
Samsung,XE503C32-K01US,226.77,,http://www.ebay.com/itm/Samsung-XE503C32-K01US-13-3-Chromebook-2-E5-2000OC-2GHz-WiFi-4GB-16GB-eMMC-NEW-/231919535536,2016-05-20T16:25:40.000Z,231919535536,99.9
Asus,Does not apply,226.95,766653301733,http://www.ebay.com/itm/2016-Newest-Asus-13-3-Chromebook-Intel-Celeron-Dual-Core-Processor-2GB-16GB-/322089150109,2016-05-28T03:57:47.000Z,322089150109,100.0
Asus,90NB05M1-M01580,226.98,889349243640,http://www.ebay.com/itm/Asus-Chromebook-C200MA-DS02-11-6-LED-Chromebook-Intel-Celeron-N2840-Dual-core-/331804549744,2016-05-15T15:08:54.000Z,331804549744,99.6
ASUS,90NB05W1-M00100,216.0,886227770823,http://www.ebay.com/itm/Brand-New-Sealed-ASUS-13-3-HD-Chromebook-Intel-N2830-2GB-16GB-Black-C300MA-DB01-/252372872802,2016-05-30T03:42:59.000Z,252372872802,100.0
HP,T4M31UT#ABA,226.99,888793633540,http://www.ebay.com/itm/NEW-HP-Chromebook-14-G4-N2840-14-2GB-16GB-SSD-HD-Graphics-Chrome-OS-T4M31UT-ABA-/301927544567,2016-05-12T22:50:22.000Z,301927544567,100.0
Lenovo,80LY0009US,226.99,889955102065,http://www.ebay.com/itm/Open-Box-Lenovo-Flex-3-2-in-1-11-6-Touch-Screen-Laptop-Intel-Celeron-2GB-Me-/322094513003,2016-06-01T16:23:34.000Z,322094513003,97.8
HP,E7U23UT,219.0,887758753736,http://www.ebay.com/itm/E7U23UT-HP-C006XL-NOTEBOOK-BATTERY-/131765305922,2016-05-27T20:33:25.000Z,131765305922,100.0
ASUS NOTEBOOKS,90NL0912-M00290,227.01,889349057858,http://www.ebay.com/itm/ASUS-NOTEBOOKS-90NL0912-M00290-11-6-QuadCore-4GB-16GB-Chrome-/252305558834,2016-05-30T20:29:29.000Z,252305558834,99.2
HP,14-af100,227.05,889296356424,http://www.ebay.com/itm/Laptop-Hp-14z-14-af100-14-AMD-Dual-Core-E1-6015-2GB-Ram-500GB-HDD-Win-10-/252361514564,2016-05-19T21:58:06.000Z,252361514564,99.7
VISUAL LAND,ME10W16GBBLK,227.33,0828063340129,http://www.ebay.com/itm/VISUAL-LAND-ME10W16GBBLK-10IN-16GB-WINDOWS-8-1-TAB-INTEL-/252132575661,2016-05-16T16:59:17.000Z,252132575661,99.2
Acer,NX.MQNAA.003,227.42,,http://www.ebay.com/itm/Acer-Chromebook-11-6-CB3-111-C670-Intel-Celeron-2GB-16GB-SSD-White-NEW-/182003063122,2016-05-24T20:27:24.000Z,182003063122,100.0
HP,14-x015wm,227.5,,http://www.ebay.com/itm/HP-14-x015wm-Tegra-K1-2-3GHz-2GB-16GB-eMMC-14-WLED-Chromebook-Chrome-OS-w-Webcam-/182123219145,2016-06-07T05:38:39.000Z,182123219145,100.0
Compucessory,CCS51546,227.91,794192515465,http://www.ebay.com/itm/Compucessory-CCS51546-Universal-Tablet-Sound-Systems-4-Watt-Black-/381609049393,2016-05-22T18:21:22.000Z,381609049393,98.8
Samsung,XE500C13-K02US,227.94,Does Not Apply,http://www.ebay.com/itm/Samsung-XE500C13-K02US-Chromebook-3-11-6-Chromebook-Intel-Celeron-/401115882024,2016-06-03T19:04:04.000Z,401115882024,99.1
Lenovo,Lenovo B50-45,228.0,Does not apply,http://www.ebay.com/itm/lenovo-B50-45-AMD-A6-6310-4GB-RAM-320GB-HDD-Win-7-Pro-/282000880608,2016-05-11T17:41:07.000Z,282000880608,100.0
ASUS,1015E-DS03,228.0,,http://www.ebay.com/itm/Asus-10-1-HD-1015E-DS03-Notebook-PC-Intel-Celeron-847-Processor-/311487322481,2016-05-15T16:45:35.000Z,311487322481,98.7
ASUS,90NB05W1-M00100,228.0,886227770823,http://www.ebay.com/itm/ASUS-13-3-HD-Chromebook-Notebook-Intel-N2830-2GB-16GB-Black-C300MA-DB01-New-/400963850432,2016-05-19T03:23:24.000Z,400963850432,99.7
ASUS,90NL0732-M03571,228.0,889349006788,http://www.ebay.com/itm/Notebook-Windows-8-1-11-6-2GB-32GB-Flash-Memory-and-ASUS-/262420413297,2016-06-03T15:50:26.000Z,262420413297,100.0
ASUS,R11CX-EU17-BK,228.0,,http://www.ebay.com/itm/Asus-Eee-PC-R11CX-EU17-BK-10-1-LED-W-Intel-ATOM-N2600-Dual-Core-Matte-Black-/291653518686,2016-06-03T16:25:25.000Z,291653518686,98.6
ASUS,C100PA-DB01,228.0,889349062166,http://www.ebay.com/itm/ASUS-Chromebook-Flip-10-1-Inch-Convertible-2-1-Touchscreen-2GB-16GB-SSD-NEW-/111898267617,2016-06-05T20:23:37.000Z,111898267617,99.9
Asus,90NL0912M00290,228.2,0889349057858,http://www.ebay.com/itm/Asus-Chromebook-C201PA-DS02-11-6-Chromebook-1-80-GHz-Navy-Blue-/201513945449,2016-05-28T18:13:53.000Z,201513945449,99.1
Asus,C201PA-DS02,228.24,889349057858,http://www.ebay.com/itm/ASUS-C201-11-6-Inch-Chromebook-Rockchip-4-GB-16GB-SSD-Navy-Blue-/111966844662,2016-05-11T23:14:20.000Z,111966844662,100.0
HP,N5X86UA#ABA,228.25,,http://www.ebay.com/itm/HP-Stream-11-r000-11-r010nr-11-6-Notebook-Intel-Celeron-N3050-Dual-core-2-Co-/201528469632,2016-05-23T01:19:41.000Z,201528469632,99.2
Dell,3VK89,228.42,884116176527,http://www.ebay.com/itm/Dell-Chromebook-11-11-6-LED-Chromebook-Intel-Celeron-N2840-Dual-core-2-Core-/331810790274,2016-05-22T15:23:36.000Z,331810790274,99.6
Asus,C201PA-DS01,228.48,889349057841,http://www.ebay.com/itm/ASUS-C201-11-6-Inch-Chromebook-Rockchip-2-GB-RAM-16GB-SSD-Navy-Blue-New-/231722748447,2016-05-13T18:06:59.000Z,231722748447,99.5
Asus,does not apply,228.55,766653301733,http://www.ebay.com/itm/2016-Newest-Asus-13-3-Chromebook-Intel-Celeron-Dual-Core-Processor-2GB-Memor-/111934553918,2016-05-12T03:09:14.000Z,111934553918,98.9
Gateway,NX.Y46AA.003,228.69,,http://www.ebay.com/itm/Gateway-15-6-Touchscreen-Laptop-4GB-750GB-Windows-8-NX-Y46AA-003-/371619630049,2016-06-05T18:26:26.000Z,371619630049,98.7
Hewlett Packard,T4M31UT#ABA,228.85,889894582270,http://www.ebay.com/itm/HP-Chromebook-14-G4-14-Chromebook-Intel-Celeron-N2840-Dual-core-2-Core-2-16-/121861447524,2016-06-08T08:47:07.000Z,121861447524,98.8
HP,N5X87UA#ABA,228.95,,http://www.ebay.com/itm/HP-Stream-11-6-Inch-Laptop-Intel-Celeron-2-GB-RAM-32-GB-SSD-Violet-Purple-/111875171189,2016-05-13T22:00:40.000Z,111875171189,100.0
Samsung,XE500C13-K02US,228.95,887276124032,http://www.ebay.com/itm/Samsung-Chromebook-3-XE500C13-K02US-4-GB-RAM-11-6-Laptop-Black-/322086168583,2016-05-24T23:32:41.000Z,322086168583,100.0
ASUS,TP200SA-UHBF,228.99,889349162859,http://www.ebay.com/itm/ASUS-Transformer-Book-Flip-TP200SA-UHBF-2-1-PC-11-6-Laptop-Notebook-/161974563572,2016-05-10T20:26:40.000Z,161974563572,99.4
HP,N8J81UA#ABA,229.0,,http://www.ebay.com/itm/HP-Chromebook-14-ak010nr-14-Inch-Laptop-Intel-Celeron-2-GB-RAM-16-GB-SSD-/182091713108,2016-05-13T13:17:24.000Z,182091713108,99.7
Asus,C300MA-DH02-RD,229.0,889349188682,http://www.ebay.com/itm/Asus-Chromebook-13-3-Notebook-Computer-Red-C300MA-DH02-RD-/331755627119,2016-05-15T12:25:08.000Z,331755627119,99.5
HP,J9M89UAR#ABA,229.0,888793711934,http://www.ebay.com/itm/HP-Chromebook-14-X013DX-14-2-3GHz-16GB-Chrome-OS-Webcam-Notebook-Laptop-PC-/321898147292,2016-05-17T03:12:16.000Z,321898147292,100.0
HP,J2L40UT,229.0,889296422068,http://www.ebay.com/itm/HP-Chromebook-14-G1-Intel-Celeron-2955U-16GB-SSD-14-0-Chrome-OS-Black-Color-NEW-/262203008215,2016-05-20T00:24:51.000Z,262203008215,99.3
Asus,C300MA-DH02-LB,229.0,889349188705,http://www.ebay.com/itm/Asus-Chromebook-13-3-Notebook-Computer-Light-Blue-C300MA-DH02-LB-/331759413076,2016-05-20T13:15:03.000Z,331759413076,99.5
Acer,NX.EF3AA.003,229.0,Does not apply,http://www.ebay.com/itm/Acer-C910-Chromebook-3205U-15-6-inch-HD-4GB-16GB-NX-EF3AA-003-/262400728271,2016-05-22T21:12:54.000Z,262400728271,99.1
ASUS,Does Not Apply,229.0,889349070185,http://www.ebay.com/itm/Asus-Silver-Chromebook-Notebook-PC-C100P-/361477400959,2016-05-25T21:24:29.000Z,361477400959,99.8
ASUS,90NL0732-M03570,229.0,,http://www.ebay.com/itm/NEW-ASUS-X205TA-HATM0103-11-6-Notebook-2GB-32GB-HDMI-Win-8-1-Office-365-1-Yr-/161659691864,2016-05-26T01:48:11.000Z,161659691864,100.0
Hewlett Packard,N9E33UA#ABA,229.0,889894510679,http://www.ebay.com/itm/Hewlett-Packard-Chromebook-14-ak000-14-ak020nr-14-Chromebook-/321991055157,2016-05-26T16:57:51.000Z,321991055157,98.7
HP,P3U33UA#ABA,229.0,889894330611,http://www.ebay.com/itm/STREAM-13-N3050-32GB-Blue-/191705575788,2016-05-28T13:52:00.000Z,191705575788,99.7
Dell,I3452-600BLK,229.0,884116204398,http://www.ebay.com/itm/Brand-New-Dell-Inspiron-14-2GB-32GBeMMC-Win-10-HDMI-Bluetooth-WiFi-I3452-600BLK-/172186853646,2016-05-30T02:51:28.000Z,172186853646,100.0
Asus,C300MA-BBCLN10-Y,229.0,889349032763,http://www.ebay.com/itm/Asus-13-3-Chromebook-Intel-Celeron-2GB-Memory-16GB-eMMC-Flash-Memory-Yellow-/322091409825,2016-05-30T08:23:14.000Z,322091409825,97.8
HiDes,Does Not Apply,229.0,Does not apply,http://www.ebay.com/itm/DC-105-BB-FPV-1080P-Full-HD-DTV-CAM-Bare-bone-only-/221628649312,2016-05-30T14:19:52.000Z,221628649312,100.0
Lenovo,80EW02FKUS,229.0,889800996245,http://www.ebay.com/itm/Lenovo-Ideapad-B50-80-15-6-Notebook-Intel-3205U-Dual-Core-4GB-RAM-500GB-Win10-/231935644269,2016-06-05T15:07:20.000Z,231935644269,99.3
Toshiba,PLM02U-007008,229.03,,http://www.ebay.com/itm/Toshiba-Chromebook-2-13-3-Laptop-Computer-home-office-student-Free-Shipping-/131509868856,2016-06-05T15:49:26.000Z,131509868856,99.2
